Time,1,2,3,4,5,6,7
159,283.80259412307214,140.61455667709868,107.82026601,0.0,0.0,0.0,0.0
160,336.8291562230723,282.00952487709867,108.91512467,0.0,0.0,0.0,0.0
161,290.21178452307225,154.47448957709867,110.13879023999999,0.0,0.0,0.0,0.0
162,313.107189323072,76.83028908709876,89.77952812000005,0.0,0.0,0.0,0.0
163,389.4996521230721,217.07026298709874,109.88117643999999,0.0,0.0,0.0,0.0
164,319.694412623072,91.07522008709871,92.16245581000004,0.0,0.0,0.0,0.0
165,300.35966732307213,0.0,113.8097863,0.0,0.0,0.0,0.0
166,331.6226261230723,48.450661007098624,96.47748638000004,0.0,0.0,0.0,0.0
167,407.30295502307234,187.15063860709864,116.32152024,0.0,0.0,0.0,0.0
168,339.63411932307224,65.77558870709866,99.37564360000003,0.0,0.0,0.0,0.0
169,444.7308060130723,382.4448361970987,168.60000000000008,0.0,0.0,0.0,0.0
170,370.8308060130723,247.5948361970986,149.40000000000012,0.0,0.0,0.0,0.0
171,360.52494573153626,112.7448361970986,168.60000000000008,0.0,0.0,0.0,0.0
172,384.4249457315362,70.99353722863408,187.80000000000004,0.0,0.0,0.0,0.0
173,429.58882193153676,205.84353722863406,187.8,0.0,0.0,0.0,19.134558200000004
174,329.8331219415368,0.0,120.5077452,0.0,0.0,0.0,0.0
175,273.9580307415367,0.0,118.38243131999998,0.0,0.0,0.0,0.0
176,288.5004395815364,0.0,114.96905034999999,0.0,0.0,0.0,0.0
177,236.54207408153627,0.0,95.37111957846376,0.0,0.0,0.0,0.0
178,218.64626814153624,67.71912468863466,76.62194180846382,0.0,0.0,0.0,0.0
179,259.5696007815362,218.73904638863473,98.21637891000005,0.0,0.0,0.0,0.0
180,337.69580784153624,378.61392898863477,121.60260385999999,0.0,0.0,0.0,0.0
181,276.7922232415362,271.8687966886347,107.10405643000006,0.0,0.0,0.0,0.0
182,233.3794430415362,238.4842486586348,109.48698282000004,0.0,0.0,0.0,0.0
183,311.0181391415362,381.41921335863486,130.03945594,0.0,0.0,0.0,0.0
184,237.4742052415362,247.33920955863482,110.96826284000004,0.0,0.0,0.0,0.0
185,271.09957996153616,309.66076977863503,129.65303523,0.0,0.0,0.0,0.0
186,302.42740908153604,190.98069527863498,113.15798082000003,0.0,0.0,0.0,0.0
187,373.30084518153603,319.285723178635,131.26312151000002,0.0,0.0,0.0,0.0
188,302.961501081536,192.13567427863498,113.35118859000002,0.0,0.0,0.0,0.0
189,231.73200068153605,63.06065407863497,95.11724164000007,0.0,0.0,0.0,0.0
190,306.344129381536,48.61936792863486,95.37485416000008,0.0,0.0,0.0,0.0
191,384.694955981536,193.09432132863486,116.18494043000003,0.0,0.0,0.0,0.0
192,305.453972981536,46.69439652863488,95.05284013000008,0.0,0.0,0.0,0.0
193,369.4250235715361,274.42907871863486,149.40000000000012,0.0,0.0,0.0,0.0
194,336.62494573153623,139.57907871863483,130.20000000000016,0.0,0.0,0.0,0.0
195,386.6249457315363,274.42907871863486,149.40000000000012,0.0,0.0,0.0,0.0
196,460.52494573153626,409.2790787186348,168.60000000000008,0.0,0.0,0.0,0.0
197,534.4249457315362,544.1290787186349,187.8,0.0,0.0,0.0,14.032499200000007
198,445.17319824153617,261.7246575286349,124.30754944999998,0.0,0.0,0.0,0.0
199,371.80730104153616,128.02965962863487,105.30076109000004,0.0,0.0,0.0,0.0
200,347.1315655415362,118.85043206863472,125.0159887,0.0,0.0,0.0,0.0
201,293.2148327415361,176.65841856863497,123.59911083999998,0.0,0.0,0.0,0.0
202,271.0207973415361,319.97838906863495,125.0159887,0.0,0.0,0.0,0.0
203,299.80205074153605,283.2514007586352,125.98203659999999,0.0,0.0,0.0,0.0
204,250.8702598415362,150.7114126586352,126.36846117,0.0,0.0,0.0,0.0
205,302.82861644153604,158.05050376863485,127.07689655,0.0,0.0,0.0,0.0
206,253.8968112415362,25.510484868634816,127.46331596999998,0.0,0.0,0.0,0.0
207,228.92861644153618,58.77860769863469,107.87689655000004,0.0,0.0,0.0,0.0
208,293.5708988415362,173.6087085986348,123.72791774,0.0,0.0,0.0,0.0
209,291.74543071153585,277.0246487086349,114.39900089000042,0.0,0.0,0.0,0.0
210,331.241478111536,389.159755008635,118.12481816,0.0,0.0,0.0,0.0
211,373.40802161153596,353.55005393863513,115.29106567,0.0,0.0,0.0,0.0
212,418.6011289115358,312.8540127886351,113.5521725,0.0,0.0,0.0,0.0
213,339.7162049115358,167.2240688886351,92.54887651000004,0.0,0.0,0.0,0.0
214,355.64985804153605,21.979119288635026,110.00998333999999,0.0,0.0,0.0,0.0
215,300.4868992415362,0.0,108.14228326,0.0,0.0,0.0,0.0
216,353.3354282415362,13.112516108634715,109.17273846999998,0.0,0.0,0.0,0.0
217,484.42494573153624,385.9914989986347,187.8,0.0,0.0,0.0,34.3542563
218,410.52494573153626,251.1414989986347,168.60000000000008,0.0,0.0,0.0,0.0
219,336.62494573153623,116.2914989986347,149.40000000000012,0.0,0.0,0.0,0.0
220,360.52494573153626,193.62790525863468,168.60000000000008,0.0,0.0,0.0,0.0
221,434.4249457315362,328.4779052586347,187.8,0.0,0.0,0.0,36.2567186
222,299.41870084153624,0.0,107.75586255,0.0,0.0,0.0,0.0
223,254.22559184153621,0.0,109.49475509,0.0,0.0,0.0,0.0
224,302.44526294153604,7.474317408634646,108.85072122,0.0,0.0,0.0,0.0
225,351.91116374153626,141.16932300863465,108.65751087,0.0,0.0,0.0,0.0
226,311.16888664153623,175.6111092686348,112.0064916,0.0,0.0,0.0,0.0
227,270.96069984153627,89.04076765863465,115.54867947,0.0,0.0,0.0,0.0
228,229.1502207415362,3.937525148634793,118.51123821999998,0.0,0.0,0.0,0.0
229,281.50422399153615,0.0,124.24314342,0.0,0.0,0.0,0.0
230,339.33768239153613,123.99275521863481,127.07689654999999,0.0,0.0,0.0,0.0
231,293.6104811915363,0.0,128.6225813,0.0,0.0,0.0,0.0
232,250.15812754153617,0.0,126.11084735999998,0.0,0.0,0.0,0.0
233,227.72595804153622,0.0,117.99601124999998,0.0,0.0,0.0,0.0
234,257.60821994153605,0.0,110.71842064999998,0.0,0.0,0.0,0.0
235,286.37750954153597,94.7484380886351,106.2745838,0.0,0.0,0.0,0.0
236,296.870647661536,212.27351808863511,103.3764279,0.0,0.0,0.0,0.0
237,299.4027435215366,294.8687970886348,99.1258001,0.0,0.0,0.0,0.0
238,344.0617512215364,418.1688521886348,97.1936965,0.0,0.0,0.0,0.0
239,289.4328919215366,273.3089014886348,95.51920689999999,0.0,0.0,0.0,0.0
240,261.85372344153626,130.37393878863477,94.1667341,0.0,0.0,0.0,0.0
241,434.4249457315362,592.9574889786347,187.80000000000004,0.0,0.0,0.0,54.50306259999999
242,360.52494573153626,458.1074889786347,168.60000000000008,0.0,0.0,0.0,0.0
243,336.62494573153606,500.885634378635,149.40000000000012,0.0,0.0,0.0,0.0
244,410.52494573153604,635.7356343786349,168.60000000000008,0.0,0.0,0.0,0.0
245,484.424945731536,770.5856343786351,187.8,0.0,0.0,0.0,52.60059999999999
246,315.77045144153607,316.47204428863506,95.58361019999998,0.0,0.0,0.0,0.0
247,258.42752664153596,217.42687148863513,82.37313130000003,0.0,0.0,0.0,0.0
248,213.41245244153595,93.35681928863505,84.17642790000005,0.0,0.0,0.0,0.0
249,291.05114854153607,236.29178398863505,104.728901,0.0,0.0,0.0,0.0
250,251.19903144153625,246.04308428863462,108.39989706,0.0,0.0,0.0,0.0
251,306.5400251415362,309.63306347863477,110.33200124,0.0,0.0,0.0,0.0
252,246.52660594153622,204.8129218786347,96.15547105000005,0.0,0.0,0.0,0.0
253,209.3449812415362,97.6827759786347,100.79251759000005,0.0,0.0,0.0,0.0
254,194.16860664153626,104.07126620863495,84.74828862000007,0.0,0.0,0.0,0.0
255,274.1217254415362,252.01119120863495,106.13800402000003,0.0,0.0,0.0,0.0
256,340.7223716415362,371.07627150863493,122.69746317,0.0,0.0,0.0,0.0
257,224.6285354415362,359.74363983863475,88.23384530000004,0.0,0.0,0.0,0.0
258,283.3957250415361,461.8687984386348,101.95955199999999,0.0,0.0,0.0,0.0
259,200.05997304153593,306.6138980386347,79.34616920000002,0.0,0.0,0.0,0.0
260,212.38782424153607,214.27772633863503,94.359945,0.0,0.0,0.0,0.0
261,231.90060084153595,334.88279543863507,72.77701730000004,0.0,0.0,0.0,0.0
262,303.13010594153604,463.95782563863503,91.010966,0.0,0.0,0.0,0.0
263,223.53304614153598,316.78788143863505,69.75005490000004,0.0,0.0,0.0,0.0
264,290.13369054153605,359.55631135863536,86.30951339999999,0.0,0.0,0.0,0.0
265,484.424945731536,869.1096321486352,187.8,0.0,0.0,0.0,65.05308070000001
266,410.52494573153604,734.2596321486352,168.60000000000008,0.0,0.0,0.0,0.0
267,336.62494573153623,599.4096321486352,149.40000000000012,0.0,0.0,0.0,0.0
268,360.52494573153626,636.5395036286349,168.60000000000008,0.0,0.0,0.0,0.0
269,434.4249457315362,771.3895036286349,187.8,0.0,0.0,0.0,76.90023269999999
270,215.74316084153617,209.09143843863484,77.4862406,0.0,0.0,0.0,0.0
271,165.56512414153607,73.85643253863486,77.42183589999999,0.0,0.0,0.0,0.0
272,113.07266304153606,77.69111005863498,76.5201882,0.0,0.0,0.0,0.0
273,136.39499614153624,121.7167746586349,84.95704090000001,0.0,0.0,0.0,0.0
274,184.39306314153615,303.9215452586348,73.67866540000004,0.0,0.0,0.0,0.0
275,275.91833634153625,476.88636065863477,99.254607,0.0,0.0,0.0,0.0
276,218.9314774415362,378.6111833586349,86.17293490000004,0.0,0.0,0.0,0.0
277,155.29117866999982,264.16608835863485,70.38631841000007,0.0,0.0,0.0,0.0
278,241.11939216999983,424.81095955863486,93.90134898000004,0.0,0.0,0.0,0.0
279,213.70778528999998,311.3082977786347,77.27748638000008,0.0,0.0,0.0,0.0
280,241.18561044153597,432.6833669786347,94.22336624000003,0.0,0.0,0.0,0.0
281,276.4524355415361,483.9887716786348,99.4478174,0.0,0.0,0.0,0.0
282,207.90957040153634,568.4040198786348,91.010966,0.0,0.0,0.0,0.0
283,239.06549394153612,447.49430380863487,85.92309329999999,0.0,0.0,0.0,0.0
284,157.86613834153596,296.8593803086348,64.08255180000003,0.0,0.0,0.0,0.0
285,226.2471151415361,419.77444190863486,77.15877769000005,0.0,0.0,0.0,0.0
286,266.8113592415361,534.2195331086348,77.8726613,0.0,0.0,0.0,0.0
287,186.858231441536,386.27958880863486,56.48294270000005,0.0,0.0,0.0,0.0
288,255.77331104153623,297.18664099863486,73.879648,0.0,0.0,0.0,0.0
289,484.42494573153624,881.0445978886348,187.80000000000004,0.0,0.0,0.0,81.74286330000001
290,410.52494573153626,746.1945978886348,168.60000000000008,0.0,0.0,0.0,0.0
291,336.62494573153623,611.3445978886348,149.40000000000012,0.0,0.0,0.0,0.0
292,312.7249457315363,697.9111962586346,130.20000000000016,0.0,0.0,0.0,0.0
293,386.6249457315363,832.7611962586348,149.40000000000012,0.0,0.0,0.0,0.0
294,148.53755504153625,228.49833046863478,32.06626380000008,0.0,0.0,0.0,0.0
295,224.3959205415362,367.58331386863483,51.974702400000034,0.0,0.0,0.0,0.0
296,298.2959205415362,502.43331386863485,71.1747024,0.0,0.0,0.0,0.0
297,235.9680714415362,392.6081963686348,56.16092740000005,0.0,0.0,0.0,0.0
298,221.396649441536,334.37282136863485,68.97721350000003,0.0,0.0,0.0,0.0
299,293.2205129599997,522.3525639686349,97.0648897,0.0,0.0,0.0,0.0
300,262.4480838599998,429.0823625686349,84.82046240000004,0.0,0.0,0.0,0.0
301,209.3779524599998,339.2771443686348,73.15566616000008,0.0,0.0,0.0,0.0
302,271.3084332200002,504.54199696863475,97.44353878000004,0.0,0.0,0.0,0.0
303,280.9305495415362,441.20905027863483,119.15527207999999,0.0,0.0,0.0,0.0
304,193.1439758415362,276.3292073786348,94.93180484000004,0.0,0.0,0.0,0.0
305,221.96756249153606,321.8596361786349,99.19020359999999,0.0,0.0,0.0,0.0
306,169.56320484153596,416.56244253863497,74.70912060000002,0.0,0.0,0.0,0.0
307,235.451718741536,534.087530338635,91.010966,0.0,0.0,0.0,0.0
308,153.718262241536,382.297608538635,68.97721350000003,0.0,0.0,0.0,0.0
309,216.40217554153622,336.99703017863465,84.11979479999998,0.0,0.0,0.0,0.0
310,257.6785590415362,435.3962852586347,61.76402700000004,0.0,0.0,0.0,0.0
311,194.41078276153635,296.6963077586347,41.919993100000084,0.0,0.0,0.0,0.0
312,263.5038899615364,421.1513581586347,59.38109990000003,0.0,0.0,0.0,0.0
313,479.1591110515364,976.9044512486346,168.60000000000008,0.0,0.0,0.0,75.4301472
314,405.2591110515364,842.0544512486347,149.40000000000012,0.0,0.0,0.0,0.0
315,336.62494573153623,707.2044512486347,130.20000000000016,0.0,0.0,0.0,0.0
316,386.62494573153606,842.0544512486347,149.40000000000012,0.0,0.0,0.0,0.0
317,460.52494573153604,976.9044512486346,168.60000000000008,0.0,0.0,0.0,0.0
318,226.17624944153596,380.7265462586347,52.61873630000005,0.0,0.0,0.0,0.0
319,296.5155916415361,507.8765912586348,70.53066860000001,0.0,0.0,0.0,0.0
320,247.93985434153612,563.4830239486352,71.04589549999999,0.0,0.0,0.0,0.0
321,206.99940906153603,458.27788034863505,56.80496120000004,0.0,0.0,0.0,0.0
322,246.36484594153623,525.3272912586348,88.56363349999998,0.0,0.0,0.0,0.0
323,200.23800594153616,450.5370045586347,79.41057260000004,0.0,0.0,0.0,0.0
324,155.71346134153626,379.2116964586347,70.83714193000009,0.0,0.0,0.0,0.0
325,202.75776134153617,322.39502483709845,98.40959119000004,0.0,0.0,0.0,0.0
326,294.28302574153605,293.7521448586349,123.98552961999998,0.0,0.0,0.0,0.0
327,232.8453492415362,185.85203355863484,109.29377440000003,0.0,0.0,0.0,0.0
328,226.21455274153627,306.4759092986348,96.34090786000006,0.0,0.0,0.0,0.0
329,261.6594145415362,358.16631989863487,101.62976374000004,0.0,0.0,0.0,0.0
330,273.06980754153625,357.88197109863484,98.2241519,0.0,0.0,0.0,0.0
331,185.63929384153596,434.2078271986351,74.12948930000005,0.0,0.0,0.0,0.0
332,245.11861634153604,537.872979798635,88.11281000000001,0.0,0.0,0.0,0.0
333,185.50483264153604,382.233084398635,84.6350243,0.0,0.0,0.0,0.0
334,133.01236444153625,406.9582982086347,83.73337409999999,0.0,0.0,0.0,0.0
335,156.97596944153622,298.0466580886347,63.760533300000034,0.0,0.0,0.0,0.0
336,229.80777284153618,430.5866730886347,82.5741132,0.0,0.0,0.0,0.0
337,434.4249457315362,962.4698856786347,187.8,0.0,0.0,0.0,70.0686633
338,360.52494573153626,827.6198856786345,168.60000000000008,0.0,0.0,0.0,0.0
339,336.62494573153623,741.0378944086348,149.40000000000012,0.0,0.0,0.0,0.0
340,410.52494573153604,875.8878944086347,168.60000000000008,0.0,0.0,0.0,0.0
341,484.424945731536,1010.7378944086348,187.80000000000004,0.0,0.0,0.0,82.95352369999999
342,253.28084274153608,421.48995201863494,72.9779978,0.0,0.0,0.0,0.0
343,203.45887934153626,362.7531720086349,73.0424025,0.0,0.0,0.0,0.0
